date,CADUSD,TWDUSD,AUDUSD,JPYUSD,KRWUSD,EURUSD,GBPUSD,CHFUSD,INRUSD
2017-09-29,0.8016,0.03297,0.78281,0.008889,0.000869,1.18118,1.33951,1.0321,0.0153
2017-10-01,0.80172,,,,,,,,
2017-10-02,0.7991,0.03288,0.78245,0.008871,0.000868,1.17319,1.32709,1.0258,0.01526
2017-10-03,0.8005,0.0328,0.78345,0.008857,0.00087,1.17439,1.32362,1.0263,0.01526
2017-10-04,0.8013,0.03281,0.78609,0.008865,0.000871,1.17583,1.32448,1.0247,0.01537
2017-10-05,0.7956,0.03291,0.77948,0.008865,0.000871,1.17106,1.31188,1.0221,0.01534
2017-10-06,0.7985,0.03287,0.77727,0.008878,0.000869,1.17334,1.30642,1.0207,0.01528
2017-10-08,0.79768,,,,,,,,
2017-10-09,0.7964,0.03287,0.77515,0.008875,0.00087,1.17399,1.31412,1.0205,0.01529
2017-10-10,0.7988,0.03288,0.77776,0.008898,0.000877,1.18075,1.32026,1.0254,0.01532
2017-10-11,0.8023,0.03304,0.77879,0.008887,0.000878,1.18579,1.32225,1.027,0.01534
2017-10-12,0.8009,0.03306,0.7818,0.008906,0.000878,1.18295,1.32589,1.025,0.01536
2017-10-13,0.8027,0.03316,0.78866,0.00894,0.000883,1.18175,1.32784,1.0258,0.01545
2017-10-15,0.80147,,,,,,,,
2017-10-16,0.7984,0.03312,0.78496,0.008916,0.000882,1.17954,1.32499,1.0248,0.01545
2017-10-17,0.7984,0.03308,0.78443,0.008912,0.00088,1.17658,1.31886,1.022,0.01537
2017-10-18,0.8023,0.03307,0.7846,0.008852,0.000879,1.17874,1.32048,1.019,0.01536
2017-10-19,0.8004,0.03303,0.7877,0.008883,0.000882,1.18508,1.31556,1.0237,0.01538
2017-10-20,0.7923,0.03303,0.78132,0.008807,0.000879,1.17772,1.31856,1.0156,0.01537
2017-10-22,0.79133,,,,,,,,
2017-10-23,0.7902,0.03301,0.7806,0.008811,0.00088,1.17492,1.31971,1.0149,0.01537
2017-10-24,0.7886,0.033,0.77757,0.008777,0.00088,1.17617,1.31303,1.0088,0.01536
2017-10-25,0.7818,0.03299,0.77029,0.008796,0.000883,1.18127,1.32556,1.0105,0.01539
2017-10-26,0.7777,0.03303,0.76575,0.008769,0.000882,1.16499,1.31587,1.0024,0.01542
2017-10-27,0.7795,0.03312,0.76723,0.008793,0.000884,1.16054,1.31241,1.0014,0.01537
2017-10-30,0.7793,0.03306,0.76877,0.008836,0.000885,1.16505,1.32074,1.0049,0.01541
2017-10-31,0.7755,0.03309,0.76559,0.008798,0.00089,1.1646,1.32822,1.0021,0.01544
2017-11-01,0.7773,0.03313,0.76751,0.008761,0.000896,1.16176,1.32433,0.9969,0.01548
2017-11-02,0.7803,0.03308,0.7713,0.008765,0.000895,1.16582,1.30579,1.0005,0.01548
2017-11-03,0.7833,0.0331,0.76468,0.008764,0.000892,1.16072,1.30759,0.9988,0.01548
2017-11-06,0.787,0.03311,0.76901,0.008794,0.000894,1.16081,1.31696,1.0023,0.01546
2017-11-07,0.7825,0.03314,0.76426,0.008772,0.000894,1.15855,1.31647,0.9996,0.01536
2017-11-08,0.7856,0.03308,0.76757,0.008781,0.000893,1.15944,1.31118,0.9996,0.01539
2017-11-09,0.7883,0.03311,0.76772,0.008812,0.00089,1.16415,1.31442,1.0058,0.01538
2017-11-10,0.7876,0.03311,0.7657,0.008806,0.000888,1.16626,1.31898,1.0036,0.01533
2017-11-13,0.7852,0.03312,0.76215,0.0088,0.000889,1.16667,1.31146,1.0036,0.01527
2017-11-14,0.7854,0.03316,0.76284,0.008814,0.000892,1.17975,1.31653,1.0104,0.01528
2017-11-15,0.7833,0.03319,0.75881,0.008859,0.0009,1.17903,1.31689,1.0114,0.01532
2017-11-16,0.7838,0.03321,0.75876,0.008844,0.000907,1.17689,1.31932,1.0055,0.01531
2017-11-17,0.7829,0.03322,0.75638,0.008917,0.00091,1.17873,1.32141,1.011,0.01537
2017-11-20,0.7799,0.03319,0.75495,0.008879,0.000907,1.17321,1.32324,1.0064,0.01535
2017-11-21,0.7824,0.03329,0.75767,0.008893,0.000912,1.17377,1.32376,1.0085,0.01541
2017-11-22,0.7874,0.03337,0.76137,0.00899,0.000917,1.18224,1.33228,1.0182,0.01544
2017-11-23,0.786,0.03329,0.76235,0.00899,0.000918,1.18482,1.33058,1.0177,0.01547
2017-11-24,0.7869,0.03333,0.76105,0.008963,0.000917,1.19289,1.33384,1.0197,0.01547
2017-11-27,0.783,0.03333,0.76021,0.009,0.000912,1.1898,1.33163,1.0184,0.0155
2017-11-28,0.7798,0.03333,0.75938,0.00897,0.000918,1.18374,1.33374,1.0157,0.01552
2017-11-29,0.7771,0.03333,0.7569,0.008931,0.00092,1.18468,1.34091,1.0154,0.01553
2017-11-30,0.7753,0.03333,0.75638,0.008885,0.000915,1.19036,1.35254,1.0163,0.0155
2017-12-01,0.7883,0.03333,0.76093,0.008911,0.000919,1.18946,1.34722,1.0242,0.01549
2017-12-04,0.7886,0.03329,0.75965,0.008896,0.000916,1.18645,1.34791,1.015,0.01552
2017-12-05,0.7878,0.03334,0.76066,0.008881,0.000915,1.18251,1.34419,1.0125,0.01553
2017-12-06,0.7818,0.03332,0.75621,0.008905,0.00091,1.17955,1.339,1.0097,0.01549
2017-12-07,0.7777,0.0333,0.75101,0.008841,0.00091,1.17725,1.34719,1.0055,0.01548
2017-12-08,0.778,0.03326,0.75076,0.008813,0.000911,1.17693,1.33814,1.007,0.0155
2017-12-11,0.7774,0.03331,0.75257,0.008804,0.000914,1.17684,1.3337,1.0079,0.01553
2017-12-12,0.7767,0.03331,0.75557,0.008806,0.000911,1.17417,1.33176,1.0085,0.01548
2017-12-13,0.7802,0.0333,0.76364,0.008885,0.000918,1.18257,1.34173,1.0145,0.01554
2017-12-14,0.7813,0.03332,0.7665,0.008894,0.000914,1.17779,1.34287,1.011,0.01553
2017-12-15,0.7768,0.03333,0.76402,0.008876,0.000914,1.17464,1.33175,1.0087,0.0156
2017-12-18,0.7769,0.03332,0.76602,0.008885,0.000917,1.17818,1.33826,1.0143,0.01556
2017-12-19,0.7762,0.03335,0.76619,0.008856,0.000917,1.18384,1.33838,1.0151,0.0156
2017-12-20,0.7786,0.03334,0.76655,0.008818,0.000921,1.18712,1.33749,1.0132,0.0156
2017-12-21,0.7848,0.03335,0.76999,0.008824,0.000921,1.18741,1.33854,1.0117,0.01561
2017-12-22,0.7855,0.0334,0.77142,0.008825,0.000924,1.18588,1.3358,1.0104,0.01561
2017-12-25,0.7848,0.03339,0.77149,0.008825,0.000925,,1.33651,1.0103,0.01561
2017-12-26,0.7881,0.03335,0.77272,0.00883,0.000925,1.1858,1.33742,1.0104,0.0156
2017-12-27,0.7897,0.0334,0.7767,0.00882,0.000926,1.18862,1.33955,1.0137,0.01559
2017-12-28,0.7955,0.03348,0.77902,0.008859,0.00093,1.19423,1.34398,1.0216,0.0156
2017-12-29,0.7945,0.03365,0.78013,0.008872,0.000933,1.20048,1.35035,1.0257,0.01566
2018-01-01,0.7966,0.03363,0.7804,0.008873,0.000933,1.20104,1.35075,1.0248,0.01569
2018-01-02,0.7987,0.03375,0.78269,0.008905,0.000937,1.20581,1.35898,1.029,0.01575
2018-01-03,0.7975,0.03379,0.78342,0.008886,0.000935,1.20141,1.35117,1.0234,0.01574
2018-01-04,0.8006,0.03375,0.78611,0.008866,0.000937,1.20681,1.35485,1.0257,0.01578
2018-01-05,0.8054,0.03394,0.78589,0.008843,0.000937,1.20273,1.35637,1.0256,0.01578
2018-01-08,0.8047,0.03382,0.78399,0.00884,0.000931,1.19669,1.35649,1.023,0.01575
2018-01-09,0.8019,0.03383,0.78232,0.008876,0.000929,1.19366,1.35405,1.0167,0.0157
2018-01-10,0.7968,0.03375,0.7841,0.008973,0.000931,1.19477,1.35045,1.0219,0.0157
2018-01-11,0.7982,0.03377,0.78915,0.008985,0.000934,1.20316,1.35343,1.0245,0.01569
2018-01-12,0.8021,0.03377,0.79136,0.009005,0.000938,1.22031,1.3727,1.0326,0.01571
2018-01-15,0.8041,0.03381,0.79633,0.009045,0.000936,1.22628,1.37898,1.0381,0.01574
2018-01-16,0.804,0.03384,0.79587,0.009051,0.000935,1.22595,1.37914,1.042,0.01561
2018-01-17,0.804,0.03383,0.79686,0.008983,0.000933,1.21845,1.3827,1.0356,0.01564
2018-01-18,0.8052,0.03379,0.7998,0.008998,0.00093,1.22367,1.38932,1.0424,0.01565
2018-01-19,0.8,0.03402,0.79838,0.009021,0.000932,1.22143,1.38486,1.0367,0.01566
2018-01-22,0.8034,0.0342,0.80151,0.009013,0.000932,1.22617,1.39849,1.0393,0.01564
2018-01-23,0.8047,0.03424,0.79974,0.009066,0.000927,1.22982,1.39958,1.0439,0.01568
2018-01-24,0.8099,0.0343,0.80618,0.009155,0.000935,1.24069,1.42345,1.0573,0.01571
2018-01-25,0.808,0.03434,0.80231,0.009139,0.000934,1.2393,1.41383,1.0624,0.01574
2018-01-26,0.8116,0.03433,0.81086,0.009205,0.000935,1.24287,1.41627,1.0707,0.01572
2018-01-29,0.8103,0.03424,0.80922,0.009177,0.00093,1.23814,1.40736,1.0665,0.01571
2018-01-30,0.8103,0.03415,0.808,0.009192,0.000927,1.24022,1.41441,1.0701,0.01569
2018-01-31,0.8119,0.03426,0.80541,0.009158,0.000931,1.24132,1.41882,1.0736,0.01573
2018-02-01,0.8151,0.03423,0.80384,0.009139,0.00093,1.25081,1.42598,1.0793,0.01562
2018-02-02,0.8046,0.03407,0.79202,0.009075,0.000913,1.24552,1.41195,1.073,0.01559
2018-02-05,0.7973,0.034,0.78761,0.009162,0.000909,1.23667,1.39569,1.0729,0.01558
2018-02-06,0.7999,0.03418,0.79049,0.009125,0.000922,1.2377,1.39449,1.068,0.01558
2018-02-07,0.7956,0.03405,0.78212,0.009145,0.000913,1.22629,1.38785,1.0599,0.01555
2018-02-08,0.793,0.03391,0.77798,0.009195,0.000907,1.22468,1.39115,1.0681,0.0155
2018-02-09,0.7947,0.03405,0.78126,0.00919,0.000917,1.22494,1.3824,1.0639,0.01552
2018-02-12,0.7944,0.03406,0.78587,0.009202,0.000919,1.22908,1.38352,1.0645,0.01555
2018-02-13,0.7939,0.03413,0.78588,0.009274,0.000917,1.23499,1.38903,1.0692,0.01555
2018-02-14,0.8,0.03435,0.79252,0.009344,0.00093,1.24493,1.39976,1.0759,0.01559
2018-02-15,0.8011,0.03453,0.7942,0.00942,0.000936,1.25061,1.40996,1.0845,0.01564
2018-02-16,0.7961,0.03435,0.79073,0.009406,0.000933,1.24091,1.4033,1.0778,0.01552
2018-02-19,0.7955,0.03443,0.79118,0.009379,0.000933,1.24069,1.39951,1.0761,0.01549
2018-02-20,0.7904,0.03424,0.78814,0.009316,0.000926,1.23367,1.39928,1.068,0.01541
2018-02-21,0.7871,0.0342,0.78035,0.009276,0.000925,1.22825,1.39168,1.0648,0.01542
2018-02-22,0.7869,0.03409,0.78452,0.009366,0.000921,1.23295,1.39512,1.0717,0.01538
2018-02-23,0.7916,0.03418,0.78365,0.009353,0.000924,1.22932,1.39695,1.0674,0.01545
2018-02-26,0.7882,0.03422,0.78525,0.009348,0.00093,1.2317,1.39657,1.0659,0.01543
2018-02-27,0.7827,0.03413,0.7788,0.009315,0.000921,1.22319,1.39046,1.0648,0.0154
2018-02-28,0.7791,0.03408,0.77609,0.009371,0.000917,1.21932,1.37596,1.0584,0.01533
2018-03-01,0.779,0.03407,0.77538,0.00941,0.000919,1.22666,1.37751,1.0615,0.01532
2018-03-02,0.7759,0.03415,0.77605,0.009457,0.000922,1.23159,1.37998,1.0659,0.01532
2018-03-05,0.7711,0.03412,0.77639,0.009414,0.000924,1.23357,1.38484,1.0638,0.01537
2018-03-06,0.7765,0.03423,0.78279,0.009422,0.000936,1.2403,1.38854,1.063,0.0154
2018-03-07,0.7743,0.03411,0.78227,0.009426,0.000933,1.24109,1.38949,1.0597,0.01541
2018-03-08,0.7751,0.03402,0.77863,0.009414,0.000927,1.23112,1.38067,1.0512,0.01535
2018-03-09,0.7804,0.03411,0.7846,0.009357,0.000934,1.23033,1.38492,1.0508,0.01539
2018-03-12,0.7782,0.03416,0.78723,0.009394,0.000935,1.23334,1.39045,1.0548,0.01539
2018-03-13,0.7719,0.03417,0.7859,0.009392,0.000933,1.2389,1.39587,1.0592,0.01541
2018-03-14,0.7717,0.03425,0.78764,0.009404,0.000936,1.23667,1.39608,1.058,0.01542
2018-03-15,0.7662,0.03426,0.77968,0.009401,0.000931,1.23041,1.39359,1.0505,0.01538
2018-03-16,0.7632,0.03429,0.77082,0.009429,0.00093,1.22878,1.39448,1.0499,0.01538
2018-03-19,0.7641,0.03422,0.7717,0.009431,0.000928,1.2335,1.40238,1.0507,0.01532
2018-03-20,0.7647,0.03429,0.76826,0.009386,0.000929,1.22411,1.39974,1.045,0.01533
2018-03-21,0.7747,0.03438,0.77651,0.009427,0.000935,1.23376,1.41399,1.0533,0.01533
2018-03-22,0.7731,0.03421,0.7693,0.009494,0.000921,1.23015,1.40967,1.0532,0.01535
2018-03-23,0.7752,0.03421,0.76957,0.009545,0.000918,1.23529,1.4131,1.0554,0.01538
2018-03-25,0.77636,,,,,,,,
2018-03-26,0.7778,0.03433,0.77455,0.009481,0.000926,1.24433,1.42271,1.0573,0.01545
2018-03-27,0.7762,0.03421,0.76774,0.009488,0.000926,1.24021,1.41567,1.0561,0.01539
2018-03-28,0.7733,0.03425,0.76592,0.009365,0.000935,1.23074,1.40767,1.045,0.01534
2018-03-29,0.7759,0.0343,0.76771,0.00939,0.000937,1.23,1.40185,1.0454,0.01535
2018-03-30,0.7752,0.03445,0.7679,0.009408,0.000938,1.23208,1.40261,1.0486,0.01535
2018-04-01,0.77562,,,,,,,,
2018-04-02,0.7742,0.03431,0.76603,0.009446,0.000942,1.23014,1.40441,1.0465,0.01535
2018-04-03,0.7809,0.03428,0.7682,0.009379,0.000944,1.22695,1.40544,1.0425,0.01538
2018-04-04,0.7828,0.03417,0.77154,0.009364,0.000941,1.22776,1.40764,1.0405,0.01536
2018-04-05,0.7841,0.03413,0.76813,0.009308,0.000937,1.22389,1.40024,1.0378,0.0154
2018-04-06,0.7819,0.03405,0.76716,0.009352,0.00093,1.2279,1.40871,1.0425,0.01539
2018-04-08,0.78255,,,,,,,,
2018-04-09,0.7869,0.03414,0.76947,0.009362,0.000931,1.23202,1.41288,1.0455,0.01539
2018-04-10,0.7931,0.0342,0.77592,0.009328,0.000935,1.23551,1.41735,1.0444,0.01539
2018-04-11,0.7947,0.0342,0.775,0.009362,0.000933,1.23665,1.41742,1.0435,0.01531
2018-04-12,0.7938,0.03409,0.77516,0.009318,0.00093,1.23258,1.42271,1.0382,0.01531
2018-04-13,0.7927,0.03406,0.776,0.009313,0.000929,1.23291,1.4236,1.038,0.01532
2018-04-15,0.79354,,,,,,,,
2018-04-16,0.7953,0.03402,0.77783,0.009334,0.00093,1.23788,1.43356,1.0416,0.01527
2018-04-17,0.7965,0.03405,0.77625,0.009343,0.000933,1.23686,1.42854,1.0347,0.01522
2018-04-18,0.7917,0.03409,0.77823,0.009324,0.000934,1.23733,1.42009,1.0322,0.01521
2018-04-19,0.7896,0.03396,0.77279,0.009311,0.000933,1.23447,1.40806,1.0293,0.01512
2018-04-20,0.7831,0.03393,0.76696,0.009289,0.000929,1.22854,1.40018,1.0251,0.0151
2018-04-22,0.78329,,,,,,,,
2018-04-23,0.7781,0.03373,0.76045,0.009197,0.000921,1.22082,1.39399,1.0219,0.01502
2018-04-24,0.7794,0.03371,0.76032,0.009188,0.000924,1.22315,1.39758,1.0214,0.01505
2018-04-25,0.7786,0.03364,0.75644,0.00914,0.00092,1.21599,1.3928,1.0167,0.01494
2018-04-26,0.7765,0.03366,0.75542,0.009147,0.000924,1.21031,1.39128,1.0103,0.01494
2018-04-27,0.7793,0.03377,0.75801,0.009169,0.000932,1.21262,1.37753,1.0121,0.015
2018-04-29,0.77883,,,,,,,,
2018-04-30,0.7787,0.03369,0.75281,0.009151,0.00093,1.20775,1.37553,1.0087,0.01504
2018-05-01,0.7781,0.03363,0.74902,0.009103,0.000927,1.19915,1.36134,1.003,0.01496
2018-05-02,0.7766,0.03352,0.74928,0.009102,0.000922,1.19506,1.35711,1.0011,0.01499
2018-05-03,0.778,0.03365,0.75309,0.009157,0.000926,1.19879,1.35725,1.0017,0.01499
2018-05-04,0.778,0.03365,0.75389,0.009163,0.000927,1.19595,1.35259,0.9999,0.01496
2018-05-06,0.77786,,,,,,,,
2018-05-07,0.776,0.03347,0.75148,0.009166,0.000922,1.19219,1.35557,0.9969,0.01489
2018-05-08,0.7721,0.0335,0.74506,0.009168,0.000923,1.18638,1.35461,0.9981,0.01488
2018-05-09,0.7778,0.0334,0.74558,0.009112,0.000923,1.18504,1.35448,0.9944,0.01484
2018-05-10,0.783,0.03363,0.75317,0.009137,0.000935,1.19154,1.35161,0.9965,0.01489
2018-05-11,0.781,0.03357,0.75418,0.009141,0.000932,1.19382,1.35383,0.9991,0.01483
2018-05-13,0.78241,,,,,,,,
2018-05-14,0.7811,0.03356,0.75232,0.009115,0.00093,1.19264,1.35554,0.9993,0.01477
2018-05-15,0.7766,0.0334,0.74716,0.009061,0.000922,1.18376,1.35028,0.9986,0.01468
2018-05-16,0.7818,0.03349,0.75151,0.009066,0.000924,1.18067,1.34854,0.999,0.01475
2018-05-17,0.7809,0.03338,0.75106,0.009025,0.00092,1.1793,1.35148,0.9981,0.01475
2018-05-18,0.7759,0.03335,0.7507,0.009022,0.00092,1.17684,1.34574,1.0022,0.0147
2018-05-20,0.77657,,,,,,,,
2018-05-21,0.7821,0.0334,0.75791,0.009005,0.000924,1.17913,1.342,1.0028,0.01467
2018-05-22,0.7799,0.0335,0.75742,0.009015,0.000924,1.17782,1.3428,1.007,0.01469
2018-05-23,0.7785,0.03343,0.75599,0.009094,0.000924,1.16954,1.33436,1.0038,0.01463
2018-05-24,0.7761,0.03341,0.75739,0.009155,0.00092,1.17192,1.33786,1.008,0.01464
2018-05-25,0.7704,0.03337,0.75451,0.009139,0.000923,1.16479,1.32941,1.0093,0.01476
2018-05-27,0.77065,,,,,,,,
2018-05-28,0.7695,0.0334,0.7544,0.009141,0.000927,1.16242,1.33081,1.0058,0.01483
2018-05-29,0.7682,0.03326,0.7505,0.009209,0.000917,1.15393,1.32491,1.0088,0.01473
2018-05-30,0.7764,0.03339,0.75751,0.009181,0.000925,1.16609,1.32843,1.0104,0.01482
2018-05-31,0.7713,0.03331,0.75677,0.00919,0.000921,1.169,1.32931,1.014,0.01482
2018-06-01,0.7716,0.03349,0.7565,0.009129,0.000929,1.16571,1.33422,1.0116,0.01492
2018-06-03,0.77196,,,,,,,,
2018-06-04,0.7733,0.03363,0.76475,0.009106,0.000929,1.16979,1.3314,1.0117,0.0149
2018-06-05,0.7708,0.03349,0.76159,0.009104,0.000929,1.17168,1.33941,1.0153,0.0149
2018-06-06,0.772,0.03364,0.76675,0.009078,0.000933,1.17734,1.34115,1.0138,0.01495
2018-06-07,0.7702,0.03354,0.76237,0.009114,0.000929,1.1798,1.34223,1.02,0.01483
2018-06-08,0.7733,0.03346,0.75947,0.009127,0.000926,1.17666,1.34086,1.015,0.0148
2018-06-10,0.77108,,,,,,,,
2018-06-11,0.7699,0.03348,0.76088,0.009085,0.000925,1.1782,1.33736,1.0139,0.01481
2018-06-12,0.7679,0.03352,0.75682,0.009058,0.000921,1.17446,1.33718,1.0129,0.01481
2018-06-13,0.7703,0.03352,0.7578,0.009069,0.000917,1.17913,1.33748,1.0146,0.0148
2018-06-14,0.7629,0.03342,0.7478,0.009035,0.000912,1.15664,1.32584,1.003,0.01477
2018-06-15,0.7569,0.03317,0.74403,0.009038,0.000902,1.16058,1.3275,1.0035,0.01466
2018-06-17,0.75775,,,,,,,,
2018-06-18,0.7575,0.0331,0.74231,0.009045,0.000901,1.16222,1.32452,1.004,0.01469
2018-06-19,0.7526,0.03309,0.7379,0.009087,0.000895,1.15876,1.31731,1.0048,0.01469
2018-06-20,0.7508,0.03312,0.73676,0.009061,0.000897,1.15699,1.31684,1.0038,0.01469
2018-06-21,0.7507,0.03294,0.73748,0.009099,0.000896,1.16025,1.32378,1.0081,0.01471
2018-06-22,0.7531,0.03295,0.744,0.009089,0.000895,1.16551,1.3258,1.0113,0.01473
2018-06-24,0.75308,,,,,,,,
2018-06-25,0.7523,0.03292,0.74137,0.009112,0.000892,1.1703,1.32761,1.0125,0.01467
2018-06-26,0.7517,0.03283,0.73917,0.009087,0.00089,1.16462,1.3218,1.0086,0.01462
2018-06-27,0.75,0.03275,0.73379,0.00907,0.000886,1.15529,1.31109,1.0024,0.01451
2018-06-28,0.7541,0.03267,0.73506,0.009051,0.000888,1.15672,1.30765,1.0019,0.01452
2018-06-29,0.761,0.03277,0.74022,0.009031,0.000893,1.16815,1.32031,1.009,0.0146
2018-07-01,0.76058,,,,,,,,
2018-07-02,0.7577,0.03269,0.73361,0.00902,0.000889,1.16389,1.31421,1.0054,0.01454
2018-07-03,0.7606,0.03272,0.73855,0.009042,0.000893,1.16578,1.31894,1.0073,0.01458
2018-07-04,0.7607,0.03274,0.73805,0.009049,0.000891,1.16555,1.32264,1.0064,0.01455
2018-07-05,0.761,0.03274,0.73856,0.009035,0.00089,1.16898,1.32205,1.0059,0.01451
2018-07-06,0.7639,0.03281,0.7428,0.009049,0.000892,1.17422,1.32856,1.0098,0.01453
2018-07-08,0.7636,,,,,,,,
2018-07-09,0.7623,0.03297,0.7465,0.00902,0.000893,1.17501,1.3256,1.0076,0.01456
2018-07-10,0.7614,0.03297,0.74583,0.009009,0.000894,1.17441,1.32738,1.0078,0.01454
2018-07-11,0.7565,0.03257,0.73665,0.008933,0.000882,1.16726,1.3203,1.004,0.01454
2018-07-12,0.7596,0.03276,0.7408,0.008885,0.000886,1.16703,1.32043,0.9974,0.01459
2018-07-13,0.7595,0.0327,0.74224,0.008896,0.000881,1.16841,1.32334,0.9977,0.01459
2018-07-15,0.76011,,,,,,,,
2018-07-16,0.7609,0.03275,0.74194,0.008906,0.000882,1.17112,1.32345,1.0025,0.01458
2018-07-17,0.7576,0.03276,0.73888,0.008855,0.000883,1.16605,1.31144,0.9996,0.01461
2018-07-18,0.7592,0.03266,0.73973,0.008861,0.000879,1.16383,1.30687,1.0011,0.01461
2018-07-19,0.7536,0.03255,0.7355,0.008892,0.000876,1.16411,1.3014,1.0004,0.01448
2018-07-20,0.7601,0.03263,0.74176,0.00897,0.000882,1.17187,1.31268,1.0069,0.01454
2018-07-22,0.7623,,,,,,,,
2018-07-23,0.759,0.03266,0.73811,0.008983,0.000878,1.16918,1.30954,1.007,0.01452
2018-07-24,0.7595,0.0326,0.74184,0.008992,0.000883,1.16833,1.31444,1.0062,0.0145
2018-07-25,0.7663,0.03283,0.74549,0.009015,0.00089,1.17277,1.31879,1.0076,0.01457
2018-07-26,0.7646,0.03262,0.73767,0.008988,0.000885,1.16425,1.31059,1.0054,0.01454
2018-07-27,0.7656,0.03267,0.74011,0.009005,0.000892,1.16534,1.31074,1.0055,0.01457
2018-07-29,0.76564,,,,,,,,
2018-07-30,0.7672,0.03265,0.74067,0.009004,0.00089,1.17053,1.31304,1.0115,0.01457
2018-07-31,0.7683,0.03266,0.74239,0.00894,0.000894,1.16908,1.31204,1.0096,0.0146
2018-08-01,0.769,0.0326,0.7404,0.008951,0.000889,1.16591,1.31262,1.0079,0.01462
2018-08-02,0.7677,0.03254,0.73603,0.008956,0.000882,1.1584,1.30135,1.0043,0.01456
2018-08-03,0.7693,0.03264,0.73989,0.008985,0.000886,1.15656,1.29979,1.0053,0.01458
2018-08-05,0.76842,,,,,,,,
2018-08-06,0.7686,0.03264,0.73865,0.008974,0.000883,1.15534,1.29441,1.0031,0.01452
2018-08-07,0.7653,0.03269,0.74198,0.008977,0.00089,1.15983,1.2939,1.0039,0.01457
2018-08-08,0.7676,0.03265,0.7428,0.009013,0.000891,1.16097,1.28802,1.0066,0.01459
2018-08-09,0.766,0.03264,0.7373,0.009,0.000886,1.15266,1.28223,1.0061,0.01454
2018-08-10,0.7604,0.03252,0.72987,0.009015,0.000881,1.1411,1.27665,1.0042,0.01446
2018-08-12,0.76046,,,,,,,,
2018-08-13,0.7616,0.03236,0.72684,0.009028,0.000875,1.14096,1.27651,1.0066,0.01426
2018-08-14,0.7656,0.03245,0.72417,0.00899,0.000883,1.13438,1.27168,1.006,0.01429
2018-08-15,0.7608,0.03237,0.72388,0.009033,0.000875,1.1345,1.26942,1.0061,0.01423
2018-08-16,0.76,0.03247,0.72596,0.009013,0.000883,1.13765,1.27122,1.0028,0.01428
2018-08-17,0.7651,0.03251,0.73139,0.009046,0.000888,1.14361,1.27468,1.0042,0.01431
2018-08-19,0.76571,,,,,,,,
2018-08-20,0.7668,0.03251,0.73382,0.009087,0.00089,1.14815,1.2795,1.0087,0.01432
2018-08-21,0.7663,0.03258,0.73661,0.009076,0.000891,1.15704,1.28964,1.0151,0.01431
2018-08-22,0.7692,0.03255,0.73506,0.009045,0.00089,1.15968,1.29102,1.0168,0.0143
2018-08-23,0.7643,0.03239,0.72459,0.008984,0.000885,1.15377,1.28081,1.0131,0.01423
2018-08-24,0.7674,0.0326,0.73234,0.008987,0.000892,1.16193,1.28454,1.017,0.01432
2018-08-26,0.76871,,,,,,,,
2018-08-27,0.7713,0.03255,0.73491,0.009004,0.000897,1.16773,1.28914,1.0202,0.01424
2018-08-28,0.7732,0.03262,0.73374,0.008993,0.000899,1.16939,1.28688,1.024,0.01426
2018-08-29,0.7745,0.03259,0.731,0.008949,0.000897,1.17066,1.30241,1.0298,0.01416
2018-08-30,0.7703,0.03254,0.7263,0.009006,0.000892,1.16708,1.30075,1.0316,0.01408
2018-08-31,0.7666,0.03255,0.71894,0.008997,0.000891,1.16005,1.29509,1.0317,0.01412
2018-09-02,0.7657,,,,,,,,
2018-09-03,0.7636,0.0325,0.72124,0.009002,0.000892,1.16173,1.28698,1.0309,0.01403
2018-09-04,0.7585,0.0325,0.71739,0.008972,0.000887,1.15806,1.28529,1.0263,0.01396
2018-09-05,0.7588,0.03248,0.71913,0.008968,0.000889,1.16292,1.29039,1.0293,0.01393
2018-09-06,0.7605,0.03244,0.71952,0.009034,0.000884,1.16228,1.29263,1.0355,0.01389
2018-09-07,0.7596,0.03244,0.71024,0.009001,0.000882,1.15514,1.29136,1.0311,0.01386
2018-09-09,0.75936,,,,,,,,
2018-09-10,0.7598,0.03243,0.71131,0.008999,0.000876,1.15913,1.30246,1.0256,0.01379
2018-09-11,0.7654,0.03246,0.71161,0.008959,0.000884,1.16041,1.303,1.0278,0.01376
2018-09-12,0.7689,0.0325,0.71697,0.008987,0.000885,1.16255,1.30437,1.0302,0.0139
2018-09-13,0.7691,0.03251,0.7189,0.008934,0.000888,1.16899,1.3105,1.0349,0.01396
2018-09-14,0.7663,0.03246,0.71512,0.008919,0.000887,1.16211,1.30654,1.0334,0.0139
2018-09-16,0.76671,,,,,,,,
2018-09-17,0.7666,0.03241,0.71762,0.00894,0.000884,1.16825,1.31577,1.0388,0.01378
2018-09-18,0.7702,0.03249,0.72189,0.008897,0.000887,1.16639,1.3146,1.0362,0.01375
2018-09-19,0.7733,0.03255,0.72628,0.008906,0.000888,1.16718,1.31441,1.0328,0.01388
2018-09-20,0.7745,0.0325,0.72914,0.008889,0.000891,1.17768,1.32663,1.0425,0.01393
2018-09-21,0.7738,0.03258,0.72852,0.00888,0.000893,1.17465,1.30766,1.0428,0.01384
2018-09-23,0.77441,,,,,,,,
2018-09-24,0.7719,0.03258,0.72523,0.008866,0.000889,1.17473,1.31172,1.0362,0.01371
